,LotFrontage,LotArea,OverallQual,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YearBuilt_age,YearRemodAdd_age,GarageYrBlt_age,MSZoning_indexed,Street_indexed,Alley_indexed,LotShape_indexed,LandContour_indexed,Utilities_indexed,LotConfig_indexed,LandSlope_indexed,Neighborhood_indexed,Condition1_indexed,Condition2_indexed,BldgType_indexed,HouseStyle_indexed,RoofStyle_indexed,RoofMatl_indexed,Exterior1st_indexed,Exterior2nd_indexed,MasVnrType_indexed,ExterQual_indexed,ExterCond_indexed,Foundation_indexed,BsmtQual_indexed,BsmtCond_indexed,BsmtExposure_indexed,BsmtFinType1_indexed,BsmtFinType2_indexed,Heating_indexed,HeatingQC_indexed,CentralAir_indexed,Electrical_indexed,KitchenQual_indexed,Functional_indexed,FireplaceQu_indexed,GarageType_indexed,GarageFinish_indexed,GarageQual_indexed,GarageCond_indexed,PavedDrive_indexed,PoolQC_indexed,Fence_indexed,MiscFeature_indexed,SaleType_indexed,SaleCondition_indexed
902,63.0,-0.2550476765259979,0.6494164544947169,-0.5641975923377324,-1.0102152769131827,0.49467851506814425,-0.6413703398505177,-0.9354928511284152,0.8249092803768142,0.0026658416655094136,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,2,393,-0.763616314526979,0.44096029925464364,20,20,20.0,3,1,1,3,3,0,4,0,8,2,2,0,5,1,0,11,12,3,2,4,2,2,4,4,6,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,8,4
903,50.0,0.4173007976548982,0.6494164544947169,-0.4156585363234775,-1.0102152769131827,2.5076061058813472,1.4572599228660899,1.3612983897893993,-0.7876093709965161,0.3161017115941951,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,3,690,0.39870481990242645,0.21168425367704544,17,17,17.0,3,1,1,0,1,0,1,0,8,2,2,0,2,3,0,11,12,1,2,4,2,2,4,4,6,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,6,5
904,-1.0,-0.4188989226680204,-0.7989720596042181,-0.15158910340924653,0.3547114268993302,-0.6536206517317213,-0.4213335704788779,-0.6826595163807995,-0.7876093709965161,-1.1790457921650013,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,288,-0.763616314526979,-0.7054199286333475,56,56,56.0,3,1,1,0,3,0,4,0,19,2,2,0,2,1,0,5,13,1,3,4,1,4,4,4,2,6,0,4,1,4,3,6,3,1,3,5,5,2,3,2,1,8,4
905,80.0,-0.05817587960447263,-0.7989720596042181,0.040961524757380206,-0.2035641030406793,-0.3472562495222711,0.004544047659779818,-0.2541735490716823,-0.7876093709965161,-0.8656099222363156,1.116060099098528,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,280,-0.763616314526979,-0.7054199286333475,69,69,69.0,3,1,1,3,3,0,4,0,12,2,2,0,2,1,0,5,5,4,3,4,1,4,4,4,5,3,0,4,1,4,3,6,3,1,2,5,5,2,3,2,1,8,4
906,116.0,0.2865663721197239,1.3736107115441842,0.580103283623935,-0.866658712071466,2.257975852229203,1.3460585447965516,1.2708106699849895,-0.7876093709965161,0.24991028564652235,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,3,865,-0.763616314526979,0.21168425367704544,17,17,17.0,3,1,1,0,3,0,0,0,21,2,2,0,2,1,0,11,12,4,2,4,2,2,4,4,2,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,8,4
907,86.0,0.0939304476014002,0.6494164544947169,-0.5641975923377324,-0.5020706108861537,0.5196415404333588,-0.08772943627026268,-0.36861390058902416,1.5944160442088164,1.0695158834103526,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,1,180,-0.763616314526979,-0.7054199286333475,87,36,87.0,3,1,1,0,3,0,4,0,6,2,2,0,0,1,0,3,3,3,2,4,1,2,4,4,5,6,0,2,1,4,2,6,2,1,0,1,5,2,3,4,1,8,4
908,-1.0,-0.1578151509070539,-0.7989720596042181,-0.5641975923377324,-0.324333911558314,-0.739856557538826,-0.44972541168812175,-0.6826595163807995,-0.7876093709965161,-1.1790457921650013,1.116060099098528,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,484,0.5601383107953994,-0.7054199286333475,40,40,40.0,3,1,1,0,2,0,4,1,11,2,2,0,2,1,0,5,5,3,3,4,1,2,4,0,1,0,0,4,1,4,3,6,3,1,3,5,5,2,3,2,1,8,4
909,149.0,0.19876828958063786,-0.07477780255475064,-0.5641975923377324,-1.0102152769131827,0.40163451143416307,-0.7383757973154341,-1.1084840801662577,0.9167906850134712,-0.04600432447248526,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,2,390,-0.47303603091962765,-0.3385782557091903,18,18,18.0,3,1,1,1,3,0,4,0,8,2,2,0,5,1,0,11,12,3,2,4,2,2,4,4,6,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,8,4
910,80.0,0.10355743033594911,-0.7989720596042181,1.4218246010380462,-0.000761971756349305,0.2200852360507851,0.1204773992641922,-0.14239460107799956,1.8976246795097844,1.4919729254881464,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,2.6262637454074893,4.3581629945867055,3.421790414177501,-0.9471391287294983,2,480,-0.763616314526979,-0.7054199286333475,63,63,63.0,3,1,1,3,3,0,0,0,12,1,2,2,5,1,0,7,7,1,3,4,1,4,4,4,5,6,0,4,1,0,3,6,3,5,3,5,5,2,3,4,1,8,4
911,-1.0,-0.11921095014151274,-0.7989720596042181,-0.5641975923377324,-0.5635948529611752,1.1505252723905972,0.5061332423564211,0.29141417327843583,-0.7876093709965161,-0.46651455990475926,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,1,252,0.6327833816972372,-0.7054199286333475,46,34,45.0,3,1,1,0,3,0,1,1,5,2,2,0,2,1,0,5,9,3,3,4,1,2,1,0,0,6,0,4,1,4,2,6,3,5,3,5,5,2,3,4,1,8,4
912,51.0,-0.4240012235173313,-0.7989720596042181,-0.5641975923377324,0.10405710733442798,-0.6490819198471369,-0.6768601413620725,-0.3819209182073197,-0.7876093709965161,-0.9590566412212653,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,450,-0.763616314526979,-0.7054199286333475,98,73,98.0,4,1,1,3,3,0,4,0,3,2,2,0,2,1,0,7,7,3,3,4,0,4,4,4,5,6,0,4,0,4,3,2,3,5,3,5,5,2,3,2,3,8,0
913,82.0,-0.40956074941550796,-0.7989720596042181,-0.5641975923377324,-0.3630713973092534,0.34490036287685744,-0.12558522454925447,-0.4191805675385473,1.511722780035825,0.9624415179067644,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,1.4007388916387609,4.3581629945867055,0.9362666112353553,-0.9471391287294983,3,871,-0.763616314526979,-0.7054199286333475,74,73,74.0,2,1,1,3,1,0,4,0,6,2,2,2,5,1,0,7,7,3,3,4,1,4,4,4,1,6,0,4,0,0,3,6,3,0,3,5,5,2,3,4,1,8,4
914,30.0,-0.7243630848352575,-0.07477780255475064,-0.14608765689020003,-0.3402846409851714,-0.5605766480977402,-1.0459540770822424,-1.4544665382419422,0.618176119944336,-0.5521740523076298,-0.8114017181374757,0.7978503769757667,1.2349517502471177,-1.050310815898696,-0.2066682950843949,-1.5492571917067903,-0.9471391287294983,2,528,-0.763616314526979,2.8712863823771846,14,14,14.0,1,1,2,3,3,0,4,0,21,2,2,4,5,1,0,11,12,4,2,4,2,2,4,0,2,6,0,0,1,4,2,6,3,5,2,5,5,2,3,4,1,6,5
915,21.0,-0.8205366423534011,-1.5231663166536855,-0.12408187081401413,-1.0102152769131827,-0.04316121325511296,-1.2021092037330836,-1.6301191708034437,0.46657180229385187,-0.8091525295162417,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,286,-0.763616314526979,-0.7054199286333475,53,53,53.0,4,1,1,3,3,0,4,0,10,2,2,3,5,1,0,4,4,1,3,4,1,4,4,4,6,6,0,1,1,4,3,6,3,1,3,5,5,2,3,4,1,8,4
916,50.0,-0.14674412076232263,-2.9715548307526207,-0.5641975923377324,-0.8962814952927727,-0.30640766256101104,-1.3582643303839248,-1.8057718033649452,-0.7876093709965161,-2.0005981965743516,1.116060099098528,-2.821946468474649,-0.7635113006026525,-2.2758356696674245,-0.2066682950843949,-1.5492571917067903,-0.9471391287294983,1,308,-0.763616314526979,-0.7054199286333475,74,73,65.0,0,1,1,3,3,0,4,0,9,2,2,0,2,1,0,0,0,3,3,4,1,4,4,0,1,6,0,4,0,0,3,6,3,5,3,5,5,2,3,4,1,8,0
917,-1.0,0.6368922738299588,-1.5231663166536855,-0.5641975923377324,1.402902217807103,-1.1120325720747508,0.18909101551986482,0.18761943585573043,-0.7876093709965161,-0.5424400190800309,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,284,-0.763616314526979,-0.7054199286333475,67,67,67.0,3,1,1,3,3,0,4,0,7,2,2,0,2,1,0,11,12,3,3,4,1,4,4,4,0,6,0,0,1,0,3,6,3,1,2,5,5,2,3,4,1,8,4
918,103.0,0.25036891703782005,0.6494164544947169,-0.5641975923377324,-0.9008388465575891,-0.3245625900993488,0.1181114124967552,-0.6560454811442084,2.00328829484194,1.2057923485967377,1.116060099098528,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,0.9362666112353553,0.6116166399900289,3,833,-0.1824557473122763,2.2293134547599096,32,32,32.0,3,1,1,0,3,0,0,0,20,2,2,0,5,1,0,5,5,3,2,4,2,0,4,2,1,2,0,0,1,4,2,6,5,1,2,5,5,2,3,0,1,8,4
919,87.0,0.04858735892167481,-0.07477780255475064,-0.5641975923377324,0.19292545699834787,-0.7262403618850726,0.30739035389171415,0.6799790877326664,-0.7876093709965161,-0.18228078965887035,1.116060099098528,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,2,601,-0.763616314526979,0.07411862633048648,65,21,33.0,3,1,1,0,3,0,0,0,12,2,2,0,2,3,0,7,7,3,0,4,1,2,4,4,0,1,0,0,1,4,3,2,5,1,3,5,5,2,3,4,1,8,4
920,70.0,-0.19853728787419578,-0.07477780255475064,0.013454292162147814,0.8446266878670936,-1.023527300325354,-0.29830225857215453,-0.5921717965763896,1.0155631949978774,0.41538885051570423,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,2,471,1.6578860488676157,0.6243811357167223,29,29,29.0,3,1,1,0,3,0,4,0,20,2,2,0,5,1,0,5,5,1,2,2,2,2,1,4,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
921,67.0,-0.1682122922603667,-0.7989720596042181,-0.5641975923377324,1.459869108617308,-0.8555942205957294,0.5155971894261691,0.30205978737307226,1.344039216573926,1.3479092337196823,3.0435219163345315,0.7978503769757667,3.2334148010968877,1.4007388916387609,4.3581629945867055,1.5576475619708916,-0.9471391287294983,0,0,-0.763616314526979,0.36453495072877756,123,20,2024.0,3,1,1,3,3,0,4,0,7,1,2,2,0,1,0,7,7,3,3,4,1,4,4,4,0,6,0,2,1,4,3,6,3,6,1,3,3,0,3,0,1,8,4
922,65.0,-0.02765834433595258,-0.07477780255475064,-0.5641975923377324,-0.9464123592057531,1.6407083159257176,0.6197006071933965,0.4191615424140733,-0.7876093709965161,-0.3730678409198095,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,2,397,0.04355113993788589,-0.7054199286333475,18,17,18.0,3,1,1,3,3,0,4,0,8,6,2,0,2,1,0,11,12,3,2,4,2,2,4,4,2,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,6,5
923,50.0,-0.2418587101796659,-0.07477780255475064,-0.5641975923377324,-0.6342337975658294,0.07484581574408272,1.3011047962152489,1.2202440030354662,-0.7876093709965161,0.2129209593816464,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,2,533,-0.763616314526979,0.3492498810236044,30,29,30.0,3,1,1,3,3,0,4,0,20,2,2,4,2,1,0,8,9,3,2,4,2,2,4,4,3,2,0,0,1,4,2,6,1,1,2,5,5,2,3,4,1,8,4
924,79.0,-0.027369534853916112,-0.07477780255475064,0.29952951115256465,0.41395699334194347,-1.2822350177466677,1.4951157111450817,1.403880846167945,-0.7876093709965161,0.3472506179225117,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,2,612,2.335906710618102,1.2969242027443437,43,43,43.0,3,1,1,3,3,0,4,0,14,2,2,0,2,1,0,8,9,1,3,2,1,2,4,4,1,3,0,4,1,4,3,6,5,1,3,5,5,2,3,4,1,8,4
925,-1.0,0.489695707818706,-0.7989720596042181,-0.5641975923377324,0.7375289331439081,-0.6785836770969359,0.17016312138036893,-0.0865051270811582,-0.7876093709965161,-0.742961103568569,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,2,540,0.6892851035097778,-0.7054199286333475,46,46,46.0,3,1,1,0,3,0,0,0,14,2,2,0,2,1,0,11,12,3,3,4,2,2,4,0,0,3,0,4,1,4,0,6,3,1,2,5,5,2,3,4,1,8,0
926,93.0,0.14196909144679926,1.3736107115441842,1.3062942241380702,-1.0102152769131827,1.3978861601004497,0.30029239358940324,0.200926453474026,1.8310106611482082,1.6866535900401252,-0.8114017181374757,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,2.179028512706428,0.6116166399900289,3,656,0.07583783811648048,0.8230870418839741,20,19,20.0,3,1,1,3,3,0,4,0,16,2,2,0,5,3,0,11,12,1,2,4,2,2,4,4,6,6,0,0,1,4,0,6,2,3,0,5,5,2,3,4,1,8,4
927,-1.0,-0.060101276151382416,0.6494164544947169,1.3172971171761632,0.24761367217614472,-0.6468125539048447,-0.5254369882461053,-0.16102442574361336,1.2337815310099376,0.9157181584142895,-0.8114017181374757,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,1.5576475619708916,0.6116166399900289,2,486,-0.763616314526979,-0.04816193131089924,55,55,55.0,3,1,1,3,3,0,4,0,14,1,2,0,5,1,0,7,7,1,3,4,1,4,4,4,1,6,0,2,1,4,3,6,2,1,2,5,5,2,3,0,1,8,4
928,-1.0,0.1264696492441755,1.3736107115441842,-0.5641975923377324,-1.0102152769131827,2.695963479091602,1.65363682456336,1.6753440055811746,-0.7876093709965161,0.54582489576553,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,2,522,0.866861943492048,1.602625596847808,22,22,22.0,3,1,1,3,3,0,4,0,5,2,2,0,2,3,0,11,12,3,2,4,2,2,4,0,6,6,0,0,1,4,0,6,5,1,2,5,5,2,3,4,1,8,4
929,-1.0,0.2389128075837068,0.6494164544947169,1.003714665590514,-1.0102152769131827,0.9054337506230369,-0.213126734944423,-0.4404717957278202,2.0676052780876,1.4179942729583945,-0.8114017181374757,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,0.9362666112353553,0.6116166399900289,2,642,-0.763616314526979,-0.7054199286333475,26,26,26.0,3,1,1,0,3,0,0,0,8,2,2,0,5,1,0,5,5,1,3,4,2,2,4,4,6,6,0,2,1,4,2,6,5,3,0,5,5,2,3,4,1,8,4
930,73.0,-0.1539643578132343,1.3736107115441842,-0.5641975923377324,-0.9737564667946516,2.008345598577058,0.9745986223089446,0.8183720709629402,-0.7876093709965161,-0.08104684409184143,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,3,610,0.04355113993788589,-0.4302886739402296,16,16,16.0,3,1,1,0,1,0,4,0,23,2,2,0,2,1,0,11,12,3,2,4,2,2,4,0,2,6,0,0,1,4,2,6,3,1,0,5,5,2,3,4,1,8,4
931,70.0,-0.13711713802777373,-0.7989720596042181,-0.5641975923377324,-0.2400229131592105,-1.0076417387293084,-0.3054002188744655,-0.6214472353366399,-0.7876093709965161,-1.1342692393180462,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,1,429,-0.763616314526979,-0.7054199286333475,58,58,58.0,3,1,1,3,3,0,4,0,12,2,2,0,2,1,0,11,12,3,3,4,1,4,4,4,1,5,0,0,1,4,3,6,3,5,3,5,5,2,3,1,1,8,4
932,84.0,0.11029631825013334,2.097804968593652,1.097239256414304,-1.0102152769131827,3.04090710232002,2.013266813213782,1.9867282178492909,-0.7876093709965161,0.7736012732913451,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,3,788,-0.763616314526979,2.2140283850547364,17,17,17.0,3,1,1,0,3,0,0,0,21,8,2,0,2,3,0,11,6,4,0,4,2,0,1,4,6,6,0,0,1,4,0,6,2,1,0,5,5,2,3,4,1,8,4
933,63.0,-0.19613054219055856,0.6494164544947169,0.591106176662028,-0.9646417642650187,2.076426576845825,1.0550421724018022,0.90885979076735,-0.7876093709965161,-0.014855418144168669,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,2,570,0.7861451980455616,-0.15515741924711174,19,19,19.0,3,1,1,3,3,0,2,0,5,2,2,0,2,1,0,11,12,1,2,4,2,2,4,0,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
934,313.0,1.6486881592310494,0.6494164544947169,-0.5641975923377324,-0.04177813313969694,-0.9191364669799117,-1.109835719803041,2.4231983957293854,-0.7876093709965161,1.0928775631565901,1.116060099098528,0.7978503769757667,-0.7635113006026525,1.4007388916387609,-0.2066682950843949,1.5576475619708916,0.6116166399900289,2,505,-0.763616314526979,-0.7054199286333475,63,16,63.0,3,1,1,1,1,0,4,1,12,3,2,0,2,0,3,12,13,3,3,4,1,2,4,1,2,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,8,4
935,52.0,-0.45240082258425063,-1.5231663166536855,0.029958631719287247,-1.0102152769131827,0.07938454762866717,-1.0743459182914863,-1.095177062547962,-0.7876093709965161,-1.4808008222205682,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-2.2758356696674245,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,528,-0.763616314526979,-0.7054199286333475,97,70,70.0,3,1,1,0,3,0,4,0,3,2,2,0,2,1,0,7,7,1,3,2,2,1,4,2,6,6,0,2,1,4,3,6,3,5,3,5,5,2,3,4,1,8,4
936,67.0,-0.042483897747157905,0.6494164544947169,-0.5696990388567789,0.8879215248828495,-0.5038424995404346,0.2884624597522183,0.11043873366961615,-0.7876093709965161,-0.5988974118001048,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,555,-0.763616314526979,-0.07873207072124568,20,20,20.0,3,1,1,3,3,0,4,0,20,2,2,0,2,1,0,11,12,2,2,4,2,2,4,4,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
937,75.0,-0.08176198730411748,0.6494164544947169,-0.5641975923377324,-0.23318688626198592,0.4697154897029298,0.1394052934036881,-0.12110337288872666,1.1832467584597763,0.9020905118956509,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,2,689,-0.763616314526979,0.028263417214966835,18,18,18.0,3,1,1,3,3,0,4,0,21,2,2,0,5,1,0,11,12,3,2,4,2,2,4,2,2,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,8,4
938,73.0,-0.16984887932524004,0.6494164544947169,-0.5641975923377324,0.04709021652422293,0.8214672107582246,0.7971496147511705,0.6187668066885067,0.5239976801917625,0.8845692520859729,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,3,868,-0.763616314526979,0.6702363448322419,17,17,17.0,3,1,1,3,3,0,4,0,5,2,2,0,5,1,0,11,12,3,2,4,2,2,1,2,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,6,5
939,-1.0,1.3059675738811083,0.6494164544947169,-0.5641975923377324,-1.0102152769131827,1.0597506346989083,-0.052239634758707874,0.12906855833522995,1.9596446276395278,1.743110982760199,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,1.4007388916387609,-0.2066682950843949,2.179028512706428,2.1703724087095564,1,349,-0.31160254002665466,-0.7054199286333475,83,73,83.0,3,1,1,3,3,0,4,0,4,2,2,0,5,1,0,7,7,3,3,2,1,4,4,2,6,6,0,0,1,4,3,6,5,1,3,5,5,2,3,4,1,0,4
940,55.0,0.2036780507752578,-0.07477780255475064,-0.5641975923377324,1.1226251150208943,-0.38356610459894663,1.5944871553774351,1.5156597941616279,-0.7876093709965161,0.42901649703434275,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,1.4007388916387609,4.3581629945867055,0.9362666112353553,-0.9471391287294983,2,574,-0.44074933274103306,-0.7054199286333475,47,47,47.0,3,1,1,0,3,0,4,0,11,2,2,2,2,1,0,8,9,3,3,4,1,4,4,1,5,3,0,4,1,4,3,6,3,1,3,5,5,2,3,4,1,8,4
941,-1.0,-0.17033022846196746,0.6494164544947169,1.0752334703381181,0.7489223113059491,-0.7829745104423782,-0.14687910545618735,-0.36329109354170597,1.5967130793247328,1.075356303346912,1.116060099098528,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,2,390,-0.763616314526979,-0.7054199286333475,24,24,24.0,3,1,1,0,3,0,2,0,8,8,2,0,5,1,0,11,12,1,2,4,2,2,4,4,0,6,0,0,1,4,2,6,5,3,2,5,5,2,3,0,1,8,4
942,42.0,-0.2708359282106581,-1.5231663166536855,-0.5641975923377324,2.271077633754628,-1.2822350177466677,0.9130829663555828,0.7491755793478032,-0.7876093709965161,-0.1316638168753559,3.0435219163345315,0.7978503769757667,-0.7635113006026525,1.4007388916387609,4.3581629945867055,0.9362666112353553,-0.9471391287294983,0,0,1.8273912143052373,-0.7054199286333475,46,46,2024.0,3,1,1,0,3,0,4,0,7,2,2,2,2,1,0,7,7,3,3,4,2,2,4,1,2,6,0,4,1,4,3,6,3,6,1,3,3,0,3,4,1,7,0
943,100.0,1.3935731167655034,-0.7989720596042181,-0.5641975923377324,-1.0102152769131827,2.4213702000742425,1.3673524257034844,1.260165055890353,-0.7876093709965161,0.2421230590644432,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,1.4007388916387609,4.3581629945867055,0.9362666112353553,-0.9471391287294983,2,576,-0.763616314526979,-0.7054199286333475,56,56,56.0,3,1,1,3,2,0,4,0,11,2,2,2,2,1,0,5,9,3,3,4,1,4,4,0,6,6,0,4,1,4,3,6,3,1,3,5,5,1,3,4,1,8,4
944,-1.0,0.37070620121968145,-0.07477780255475064,2.412084974466412,-0.7572822817158723,-0.4788794741752201,-0.5561948162227861,0.49368084107652843,-0.7876093709965161,-0.31855725484525543,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,2,525,-0.763616314526979,1.098218296577092,65,65,65.0,3,1,1,0,3,1,1,0,23,2,2,0,7,1,0,5,5,1,3,4,1,4,4,4,2,5,0,2,1,0,2,6,2,2,2,5,5,2,3,4,1,0,0
945,98.0,-0.16407268968451066,-0.7989720596042181,-0.5641975923377324,1.4689838111469409,-1.2822350177466677,0.0802556242177634,0.0785018913857068,0.5010273290325983,0.7035162340526327,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,2,456,-0.37617593638384383,-0.7054199286333475,133,27,60.0,4,1,1,3,3,0,0,0,17,2,2,0,0,3,0,11,12,3,3,4,0,4,4,4,3,6,0,4,1,4,3,6,3,5,3,5,5,2,3,3,1,8,4
946,70.0,-0.22732196625049703,-0.7989720596042181,0.13998756210021682,0.6942340961281522,-1.0507596916328608,0.21275088319423469,-0.038599863655294164,-0.7876093709965161,-0.7079185839492128,1.116060099098528,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,1,796,-0.0694523036871952,-0.7054199286333475,64,64,64.0,3,1,1,3,3,0,4,0,12,2,2,0,7,1,0,5,5,1,3,2,1,4,4,0,0,1,0,4,1,4,3,6,5,1,2,5,5,2,3,4,1,8,4
947,85.0,0.3862056434223052,1.3736107115441842,0.7341437861572365,1.9520630452174796,-0.5651153799823246,1.3294966374244925,1.2521808453193757,-0.7876093709965161,0.23628263912788386,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,1.5576475619708916,0.6116166399900289,3,808,-0.763616314526979,3.1464176370703028,21,20,21.0,3,1,1,3,3,0,4,0,23,2,2,0,2,3,0,11,12,1,2,4,2,2,4,0,2,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,8,4
948,65.0,0.3351826349291959,0.6494164544947169,0.22801070640496046,-1.0102152769131827,0.8418915042388546,-0.2793743644326586,-0.5921717965763896,1.1419001263732809,0.5224632160192926,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,2,474,0.39870481990242645,0.7619467630632812,21,21,21.0,3,1,1,0,3,0,4,0,5,2,2,0,5,1,0,11,12,1,2,4,2,2,4,3,6,6,0,0,1,4,2,6,5,1,2,5,5,2,3,4,1,8,4
949,78.0,-0.11208698291794655,-0.07477780255475064,-0.5641975923377324,1.2274441941116714,-0.8760185140763594,0.25297265824066345,0.5921527714519156,-0.7876093709965161,-0.24652540896102332,1.116060099098528,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,2,676,-0.763616314526979,-0.7054199286333475,51,17,51.0,3,1,1,3,3,0,4,0,14,2,2,0,2,3,0,8,9,3,3,4,1,4,4,4,0,6,0,4,1,4,2,6,5,1,2,5,5,2,3,4,1,8,4
